Date,Time,Time Zone,Water Temperature (°C),Specific Conductance (?S/cm),Dissolved Oxygen (mg/L),pH,Turbidity (FNU),Chlorophyll (RFU),Phycocyanin (RFU),fDOM(ppb QSE),Latitude,Longitude
8/19/2019,11:23:05,EDT,29.053,393.4,3.88,7.47,13.04,2.92,0.13,292.0,26.6454,-81.8767
8/19/2019,11:23:10,EDT,29.053,392.6,3.87,7.47,12.64,2.94,0.13,292.0,26.6454,-81.8766
8/19/2019,11:23:15,EDT,29.06,392.1,3.85,7.47,12.3,2.97,0.15,292.4,26.6454,-81.8766
8/19/2019,11:23:20,EDT,29.094,391.7,3.84,7.47,11.86,2.96,0.15,292.5,26.6454,-81.8765
8/19/2019,11:23:25,EDT,29.147,391.2,3.84,7.47,11.41,2.94,0.18,292.5,26.6454,-81.8764
8/19/2019,11:23:30,EDT,29.207,390.6,3.85,7.47,11.02,2.93,0.17,292.7,26.6454,-81.8763
8/19/2019,11:23:35,EDT,29.245,390.1,3.85,7.47,10.7,2.93,0.15,293.0,26.6454,-81.8763
8/19/2019,11:23:40,EDT,29.271,389.8,3.85,7.47,10.45,2.93,0.13,293.2,26.6455,-81.8762
8/19/2019,11:23:45,EDT,29.289,389.6,3.85,7.48,10.2,2.95,0.12,293.4,26.6455,-81.8761
8/19/2019,11:23:50,EDT,29.305,389.4,3.85,7.48,9.98,3,0.13,293.7,26.6455,-81.8761
8/19/2019,11:23:55,EDT,29.317,389.2,3.86,7.48,9.75,3.01,0.15,293.8,26.6455,-81.876
8/19/2019,11:24:00,EDT,29.322,389.1,3.86,7.48,9.56,2.97,0.13,294.0,26.6456,-81.8759
8/19/2019,11:24:05,EDT,29.317,389,3.86,7.48,9.38,3.02,0.13,294.2,26.6456,-81.8758
8/19/2019,11:24:10,EDT,29.313,389,3.86,7.48,9.15,3.06,0.11,294.3,26.6456,-81.8758
8/19/2019,11:24:15,EDT,29.316,389.2,3.86,7.48,8.96,3.02,0.12,294.4,26.6456,-81.8757
8/19/2019,11:24:20,EDT,29.326,389.8,3.86,7.48,8.83,2.99,0.13,294.7,26.6457,-81.8756
8/19/2019,11:24:25,EDT,29.336,390.7,3.86,7.48,8.76,2.96,0.11,294.9,26.6457,-81.8756
8/19/2019,11:24:30,EDT,29.35,391.5,3.86,7.48,8.65,2.99,0.08,295.1,26.6457,-81.8755
8/19/2019,11:24:35,EDT,29.359,391.7,3.86,7.48,8.51,3,0.07,295.1,26.6457,-81.8754
8/19/2019,11:24:40,EDT,29.362,391.5,3.85,7.48,8.32,2.97,0.09,295.1,26.6458,-81.8753
8/19/2019,11:24:45,EDT,29.351,391.1,3.85,7.48,8.22,2.97,0.09,295.4,26.6458,-81.8753
8/19/2019,11:24:50,EDT,29.333,390.6,3.84,7.48,8.1,3,0.1,295.7,26.6458,-81.8752
8/19/2019,11:24:55,EDT,29.312,390.2,3.83,7.48,8.02,3.02,0.11,296.1,26.6459,-81.8751
8/19/2019,11:25:00,EDT,29.3,389.8,3.83,7.48,7.87,3.04,0.12,296.4,26.6459,-81.8751
8/19/2019,11:25:05,EDT,29.303,389.5,3.83,7.48,7.67,3.03,0.11,296.5,26.6459,-81.875
8/19/2019,11:25:10,EDT,29.306,389.4,3.83,7.48,7.49,3.01,0.13,296.7,26.646,-81.875
8/19/2019,11:25:15,EDT,29.308,389.5,3.82,7.48,7.28,3,0.1,296.7,26.646,-81.8749
8/19/2019,11:25:20,EDT,29.31,390,3.82,7.48,7.11,2.98,0.07,296.8,26.6461,-81.8748
8/19/2019,11:25:25,EDT,29.319,390.7,3.82,7.48,6.94,2.98,0.07,296.9,26.6461,-81.8747
8/19/2019,11:25:30,EDT,29.331,391.1,3.82,7.48,6.8,3.01,0.07,297.1,26.6461,-81.8746
8/19/2019,11:25:35,EDT,29.344,390.9,3.83,7.48,6.7,3.01,0.1,297.3,26.6461,-81.8746
8/19/2019,11:25:40,EDT,29.342,390.5,3.82,7.49,6.65,3.04,0.1,297.7,26.6462,-81.8745
8/19/2019,11:25:45,EDT,29.324,390.1,3.82,7.49,6.66,3.05,0.08,298.3,26.6462,-81.8744
8/19/2019,11:25:50,EDT,29.306,389.8,3.81,7.48,6.61,3.01,0.05,298.6,26.6462,-81.8744
8/19/2019,11:25:55,EDT,29.3,389.8,3.81,7.48,6.5,3.03,0.03,298.8,26.6463,-81.8743
8/19/2019,11:26:00,EDT,29.293,389.7,3.8,7.48,6.39,3.02,0.03,299.0,26.6463,-81.8742
8/19/2019,11:26:05,EDT,29.288,389.7,3.8,7.48,6.31,3.05,0.03,299.2,26.6464,-81.8742
8/19/2019,11:26:10,EDT,29.288,389.5,3.8,7.48,6.25,3.07,0.08,299.4,26.6464,-81.8741
8/19/2019,11:26:15,EDT,29.288,389.4,3.8,7.48,6.16,3.09,0.11,299.7,26.6465,-81.8741
8/19/2019,11:26:20,EDT,29.283,389.4,3.79,7.48,6.09,3.05,0.14,299.8,26.6465,-81.874
8/19/2019,11:26:25,EDT,29.28,389.3,3.79,7.48,5.99,3.03,0.14,300.0,26.6465,-81.874
8/19/2019,11:26:30,EDT,29.292,389.3,3.78,7.48,5.83,3.05,0.12,300.0,26.6466,-81.8739
8/19/2019,11:26:35,EDT,29.308,389.4,3.79,7.48,5.68,3.07,0.1,300.1,26.6467,-81.8738
8/19/2019,11:26:40,EDT,29.315,389.5,3.8,7.48,5.56,3.06,0.09,300.3,26.6467,-81.8738
8/19/2019,11:26:45,EDT,29.306,389.4,3.8,7.48,5.51,3.07,0.1,300.7,26.6468,-81.8737
8/19/2019,11:26:50,EDT,29.294,389.4,3.79,7.48,5.44,3.06,0.11,301.0,26.6468,-81.8737
8/19/2019,11:26:55,EDT,29.287,389.4,3.79,7.48,5.36,3.08,0.11,301.3,26.6468,-81.8736
8/19/2019,11:27:00,EDT,29.291,389.5,3.79,7.48,5.21,3.1,0.1,301.4,26.6469,-81.8735
8/19/2019,11:27:05,EDT,29.318,390.2,3.79,7.48,4.97,3.1,0.08,301.3,26.6469,-81.8735
8/19/2019,11:27:10,EDT,29.364,391.4,3.8,7.48,4.64,3.13,0.09,301.2,26.647,-81.8734
8/19/2019,11:27:15,EDT,29.395,392.1,3.81,7.49,4.46,3.12,0.08,301.3,26.647,-81.8733
8/19/2019,11:27:20,EDT,29.395,391.8,3.82,7.49,4.43,3.08,0.1,301.9,26.6471,-81.8733
8/19/2019,11:27:25,EDT,29.373,391.1,3.82,7.49,4.5,3.07,0.09,302.5,26.6471,-81.8732
8/19/2019,11:27:30,EDT,29.344,390.7,3.81,7.49,4.52,3.1,0.09,303.0,26.6471,-81.8732
8/19/2019,11:27:35,EDT,29.319,390.4,3.8,7.49,4.51,3.13,0.09,303.4,26.6472,-81.8731
8/19/2019,11:27:40,EDT,29.302,390.2,3.79,7.49,4.55,3.14,0.11,303.8,26.6472,-81.873
8/19/2019,11:27:45,EDT,29.297,390,3.79,7.49,4.59,3.12,0.12,304.2,26.6473,-81.873
8/19/2019,11:27:50,EDT,29.283,389.8,3.79,7.49,4.7,3.13,0.11,304.7,26.6473,-81.8729
8/19/2019,11:27:55,EDT,29.268,389.6,3.78,7.48,4.74,3.3,0.12,305.0,26.6474,-81.8728
8/19/2019,11:28:00,EDT,29.257,389.5,3.77,7.48,4.84,3.07,0.11,305.4,26.6474,-81.8728
8/19/2019,11:28:05,EDT,29.256,389.4,3.76,7.48,4.87,3.12,0.11,305.7,26.6475,-81.8727
8/19/2019,11:28:10,EDT,29.262,389.4,3.76,7.48,4.91,3.14,0.11,306.1,26.6475,-81.8726
8/19/2019,11:28:15,EDT,29.27,389.3,3.76,7.48,4.86,3.11,0.11,306.3,26.6476,-81.8726
8/19/2019,11:28:20,EDT,29.273,389.4,3.75,7.48,4.85,3.11,0.13,306.6,26.6476,-81.8725
8/19/2019,11:28:25,EDT,29.268,389.4,3.74,7.48,4.84,3.12,0.16,306.8,26.6477,-81.8725
8/19/2019,11:28:30,EDT,29.271,389.4,3.74,7.48,4.83,3.13,0.15,307.1,26.6477,-81.8724
8/19/2019,11:28:35,EDT,29.277,389.5,3.73,7.48,4.9,3.15,0.15,307.4,26.6478,-81.8724
8/19/2019,11:28:40,EDT,29.28,389.5,3.72,7.48,5.01,3.16,0.13,307.9,26.6478,-81.8723
8/19/2019,11:28:45,EDT,29.286,389.5,3.71,7.47,5.07,3.17,0.14,308.2,26.6479,-81.8723
8/19/2019,11:28:50,EDT,29.302,389.5,3.7,7.47,5.01,3.19,0.14,308.3,26.6479,-81.8722
8/19/2019,11:28:55,EDT,29.309,389.6,3.71,7.47,4.98,3.16,0.14,308.4,26.648,-81.8721
8/19/2019,11:29:00,EDT,29.303,389.8,3.7,7.47,5.03,3.16,0.14,308.7,26.648,-81.8721
8/19/2019,11:29:05,EDT,29.289,390,3.7,7.47,5.2,3.16,0.12,309.2,26.6481,-81.8721
8/19/2019,11:29:10,EDT,29.273,390.2,3.69,7.47,5.39,3.17,0.16,309.8,26.6482,-81.872
8/19/2019,11:29:15,EDT,29.264,390.2,3.68,7.47,5.52,3.17,0.15,310.2,26.6482,-81.8719
8/19/2019,11:29:20,EDT,29.273,390.1,3.67,7.47,5.51,3.17,0.16,310.2,26.6483,-81.8719
8/19/2019,11:29:25,EDT,29.288,390,3.66,7.46,5.43,3.16,0.12,310.1,26.6483,-81.8719
8/19/2019,11:29:30,EDT,29.293,390,3.66,7.46,5.4,3.18,0.09,310.3,26.6484,-81.8718
8/19/2019,11:29:35,EDT,29.284,390,3.66,7.46,5.39,3.18,0.08,310.4,26.6485,-81.8717
8/19/2019,11:29:40,EDT,29.278,389.9,3.65,7.46,5.42,3.15,0.07,310.8,26.6485,-81.8717
8/19/2019,11:29:45,EDT,29.279,389.8,3.65,7.46,5.44,3.17,0.08,311.2,26.6486,-81.8716
8/19/2019,11:29:50,EDT,29.272,389.7,3.65,7.46,5.55,3.19,0.09,311.6,26.6486,-81.8716
8/19/2019,11:29:55,EDT,29.263,389.6,3.65,7.46,5.62,3.2,0.1,312.0,26.6487,-81.8715
8/19/2019,11:30:00,EDT,29.265,389.5,3.64,7.46,5.63,3.23,0.11,312.2,26.6488,-81.8715
8/19/2019,11:30:05,EDT,29.265,389.4,3.63,7.46,5.61,3.22,0.09,312.3,26.6488,-81.8714
8/19/2019,11:30:10,EDT,29.264,389.3,3.63,7.46,5.48,3.2,0.09,312.3,26.6488,-81.8714
8/19/2019,11:30:15,EDT,29.258,389.2,3.63,7.46,5.34,3.2,0.09,312.2,26.6489,-81.8713
8/19/2019,11:30:20,EDT,29.249,389.3,3.64,7.46,5.16,3.2,0.1,312.2,26.6489,-81.8712
8/19/2019,11:30:25,EDT,29.239,389.3,3.65,7.46,5.15,3.17,0.1,312.6,26.649,-81.8712
8/19/2019,11:30:30,EDT,29.243,389.2,3.65,7.47,5.19,3.18,0.08,312.9,26.649,-81.8711
8/19/2019,11:30:35,EDT,29.253,389.1,3.64,7.47,5.2,3.2,0.1,313.2,26.6491,-81.871
8/19/2019,11:30:40,EDT,29.262,389,3.64,7.46,5.24,3.24,0.11,313.4,26.6491,-81.871
8/19/2019,11:30:45,EDT,29.273,388.9,3.63,7.46,5.23,3.27,0.15,313.6,26.6491,-81.8709
8/19/2019,11:30:50,EDT,29.276,388.9,3.63,7.46,5.38,3.27,0.17,314.1,26.6492,-81.8708
8/19/2019,11:30:55,EDT,29.268,388.9,3.63,7.46,5.46,3.22,0.17,314.1,26.6492,-81.8707
8/19/2019,11:31:00,EDT,29.276,388.9,3.62,7.46,5.47,3.23,0.17,314.3,26.6493,-81.8707
8/19/2019,11:31:05,EDT,29.278,388.8,3.61,7.46,5.45,3.23,0.15,314.4,26.6493,-81.8706
8/19/2019,11:31:10,EDT,29.266,388.8,3.61,7.46,5.39,3.22,0.15,314.5,26.6494,-81.8706
8/19/2019,11:31:15,EDT,29.236,388.8,3.61,7.46,5.5,3.25,0.15,314.9,26.6494,-81.8705
8/19/2019,11:31:20,EDT,29.23,388.7,3.6,7.46,5.5,3.25,0.14,314.9,26.6495,-81.8704
8/19/2019,11:31:25,EDT,29.253,388.6,3.6,7.46,5.49,3.27,0.15,315.1,26.6495,-81.8704
8/19/2019,11:31:30,EDT,29.283,388.5,3.6,7.46,5.4,3.27,0.12,315.1,26.6496,-81.8703
8/19/2019,11:31:35,EDT,29.299,388.5,3.6,7.46,5.33,3.27,0.12,315.4,26.6497,-81.8703
8/19/2019,11:31:40,EDT,29.314,388.4,3.6,7.46,5.29,3.28,0.08,315.8,26.6497,-81.8702
8/19/2019,11:31:45,EDT,29.335,388.4,3.6,7.46,5.24,3.3,0.11,316.0,26.6498,-81.8701
8/19/2019,11:31:50,EDT,29.347,388.3,3.6,7.46,5.23,3.26,0.13,316.5,26.6498,-81.8701
8/19/2019,11:31:55,EDT,29.348,388.2,3.6,7.46,5.18,3.25,0.12,316.7,26.6499,-81.87
8/19/2019,11:32:00,EDT,29.344,388.2,3.59,7.45,5.14,3.26,0.17,317.1,26.6499,-81.8699
8/19/2019,11:32:05,EDT,29.357,388.1,3.59,7.45,5.05,3.31,0.14,317.3,26.65,-81.8699
8/19/2019,11:32:10,EDT,29.399,388.1,3.6,7.45,4.93,3.32,0.14,317.3,26.65,-81.8698
8/19/2019,11:32:15,EDT,29.455,388.1,3.61,7.45,4.8,3.29,0.16,317.2,26.6501,-81.8697
8/19/2019,11:32:20,EDT,29.522,388.3,3.62,7.45,4.68,3.26,0.11,317.0,26.6501,-81.8697
8/19/2019,11:32:25,EDT,29.565,388.3,3.64,7.46,4.61,3.23,0.1,316.7,26.6502,-81.8696
8/19/2019,11:32:30,EDT,29.581,388.3,3.65,7.46,4.59,3.24,0.13,316.6,26.6502,-81.8695
8/19/2019,11:32:35,EDT,29.593,388.3,3.66,7.46,4.56,3.25,0.1,316.3,26.6502,-81.8695
8/19/2019,11:32:40,EDT,29.616,388.3,3.67,7.46,4.55,3.23,0.1,316.3,26.6503,-81.8694
8/19/2019,11:32:45,EDT,29.631,388.3,3.67,7.46,4.54,3.25,0.1,316.3,26.6503,-81.8694
8/19/2019,11:32:50,EDT,29.624,388.3,3.68,7.46,4.58,3.29,0.09,316.4,26.6504,-81.8693
8/19/2019,11:32:55,EDT,29.612,388.3,3.67,7.46,4.54,3.26,0.09,316.4,26.6504,-81.8692
8/19/2019,11:33:00,EDT,29.6,388.3,3.67,7.46,4.54,3.23,0.12,316.7,26.6505,-81.8692
8/19/2019,11:33:05,EDT,29.59,388.3,3.66,7.46,4.56,3.23,0.13,317.0,26.6505,-81.8691
8/19/2019,11:33:10,EDT,29.584,388.2,3.66,7.46,4.55,3.26,0.13,317.1,26.6506,-81.869
8/19/2019,11:33:15,EDT,29.582,388.3,3.66,7.46,4.54,3.29,0.16,317.3,26.6506,-81.869
8/19/2019,11:33:20,EDT,29.573,388.2,3.66,7.46,4.56,3.28,0.17,317.4,26.6506,-81.8689
8/19/2019,11:33:25,EDT,29.56,388.2,3.66,7.46,4.62,3.28,0.15,317.7,26.6507,-81.8688
8/19/2019,11:33:30,EDT,29.549,388.1,3.65,7.46,4.62,3.26,0.14,317.9,26.6507,-81.8688
8/19/2019,11:33:35,EDT,29.537,388.1,3.65,7.46,4.56,3.26,0.12,318.0,26.6508,-81.8687
8/19/2019,11:33:40,EDT,29.532,388.2,3.64,7.46,4.51,3.26,0.11,318.1,26.6508,-81.8687
8/19/2019,11:33:45,EDT,29.538,388.2,3.64,7.46,4.45,3.28,0.12,318.3,26.6509,-81.8686
8/19/2019,11:33:50,EDT,29.556,388.3,3.64,7.46,4.41,3.33,0.12,318.5,26.6509,-81.8686
8/19/2019,11:33:55,EDT,29.569,388.4,3.65,7.46,4.41,3.3,0.09,318.7,26.651,-81.8685
8/19/2019,11:34:00,EDT,29.574,388.5,3.64,7.46,4.42,3.26,0.06,318.9,26.6511,-81.8684
8/19/2019,11:34:05,EDT,29.574,388.5,3.64,7.46,4.43,3.26,0.04,319.1,26.6511,-81.8684
8/19/2019,11:34:10,EDT,29.577,388.4,3.64,7.46,4.38,3.29,0.06,319.0,26.6512,-81.8683
8/19/2019,11:34:15,EDT,29.583,388.4,3.64,7.46,4.36,3.32,0.09,319.1,26.6513,-81.8683
8/19/2019,11:34:20,EDT,29.594,388.5,3.64,7.46,4.28,3.27,0.1,318.9,26.6513,-81.8682
8/19/2019,11:34:25,EDT,29.593,388.5,3.64,7.46,4.29,3.24,0.11,319.0,26.6514,-81.8681
8/19/2019,11:34:30,EDT,29.576,388.5,3.64,7.46,4.31,3.23,0.11,319.2,26.6514,-81.8681
8/19/2019,11:34:35,EDT,29.538,388.5,3.63,7.46,4.35,3.24,0.09,319.4,26.6515,-81.868
8/19/2019,11:34:40,EDT,29.5,388.4,3.62,7.46,4.34,3.28,0.1,319.7,26.6516,-81.868
8/19/2019,11:34:45,EDT,29.466,388.3,3.61,7.46,4.39,3.33,0.09,320.2,26.6516,-81.8679
8/19/2019,11:34:50,EDT,29.442,388.3,3.6,7.45,4.38,3.32,0.09,320.5,26.6517,-81.8679
8/19/2019,11:34:55,EDT,29.4,388.2,3.59,7.45,4.42,3.3,0.1,321.0,26.6517,-81.8678
8/19/2019,11:35:00,EDT,29.351,388.1,3.58,7.45,4.39,3.3,0.1,321.2,26.6518,-81.8678
8/19/2019,11:35:05,EDT,29.313,388,3.57,7.45,4.41,3.31,0.09,321.6,26.6518,-81.8677
8/19/2019,11:35:10,EDT,29.304,388,3.56,7.45,4.39,3.29,0.09,321.9,26.6519,-81.8676
8/19/2019,11:35:15,EDT,29.345,388,3.57,7.45,4.32,3.29,0.08,321.7,26.6519,-81.8676
8/19/2019,11:35:20,EDT,29.459,388.2,3.59,7.45,4.24,3.27,0.09,321.3,26.652,-81.8675
8/19/2019,11:35:25,EDT,29.583,388.4,3.62,7.45,4.14,3.25,0.1,320.7,26.652,-81.8675
8/19/2019,11:35:30,EDT,29.693,388.5,3.65,7.45,4.06,3.24,0.07,320.1,26.6521,-81.8674
8/19/2019,11:35:40,EDT,29.806,388.5,3.67,7.46,4.03,3.29,0.11,319.8,26.6522,-81.8673
8/19/2019,11:35:45,EDT,29.818,388.5,3.68,7.46,4.06,3.27,0.11,319.9,26.6523,-81.8672
8/19/2019,11:35:50,EDT,29.815,388.5,3.68,7.46,4.03,3.29,0.08,319.9,26.6523,-81.8671
8/19/2019,11:35:55,EDT,29.808,388.5,3.68,7.46,4.03,3.33,0.09,320.1,26.6524,-81.8671
8/19/2019,11:36:00,EDT,29.795,388.5,3.68,7.46,4.08,3.32,0.1,320.5,26.6524,-81.867
8/19/2019,11:36:05,EDT,29.77,388.4,3.67,7.46,4.09,3.33,0.09,320.6,26.6525,-81.867
8/19/2019,11:36:10,EDT,29.735,388.4,3.66,7.46,4.11,3.35,0.09,320.9,26.6526,-81.8669
8/19/2019,11:36:15,EDT,29.713,388.4,3.66,7.46,4.12,3.32,0.09,321.0,26.6526,-81.8669
8/19/2019,11:36:20,EDT,29.716,388.5,3.65,7.46,4.12,3.3,0.09,321.1,26.6527,-81.8668
8/19/2019,11:36:25,EDT,29.736,388.5,3.65,7.46,4.09,3.3,0.08,321.1,26.6527,-81.8667
8/19/2019,11:36:30,EDT,29.755,388.6,3.66,7.46,4.06,3.31,0.09,321.0,26.6528,-81.8667
8/19/2019,11:36:35,EDT,29.768,388.6,3.66,7.46,4.03,3.29,0.08,320.7,26.6528,-81.8666
8/19/2019,11:36:40,EDT,29.772,388.8,3.67,7.46,3.98,3.26,0.08,320.6,26.6528,-81.8665
8/19/2019,11:36:45,EDT,29.766,388.9,3.68,7.46,3.93,3.27,0.1,320.5,26.6528,-81.8664
8/19/2019,11:36:50,EDT,29.748,388.9,3.68,7.46,3.92,3.27,0.11,320.6,26.6528,-81.8664
8/19/2019,11:36:55,EDT,29.729,388.9,3.68,7.46,3.93,3.26,0.08,320.9,26.6528,-81.8663
8/19/2019,11:37:00,EDT,29.711,389,3.68,7.46,3.92,3.26,0.1,320.9,26.6528,-81.8662
8/19/2019,11:37:05,EDT,29.696,389,3.68,7.46,3.9,3.25,0.08,321.0,26.6528,-81.8661
8/19/2019,11:37:10,EDT,29.684,389,3.67,7.47,3.84,3.25,0.07,320.8,26.6528,-81.866
8/19/2019,11:37:15,EDT,29.674,389.1,3.67,7.47,3.87,3.25,0.08,321.0,26.6527,-81.866
8/19/2019,11:37:20,EDT,29.697,389.4,3.68,7.47,3.79,3.25,0.08,320.8,26.6527,-81.8659
8/19/2019,11:37:25,EDT,29.759,390.3,3.71,7.47,3.66,3.19,0.1,320.2,26.6527,-81.8658
8/19/2019,11:37:30,EDT,29.836,391.5,3.75,7.47,3.47,3.19,0.1,319.5,26.6527,-81.8657
8/19/2019,11:37:35,EDT,29.88,392.6,3.81,7.48,3.36,3.19,0.09,318.8,26.6527,-81.8656
8/19/2019,11:37:40,EDT,29.899,393.5,3.85,7.49,3.29,3.35,0.09,318.4,26.6527,-81.8655
8/19/2019,11:37:45,EDT,29.91,394.2,3.88,7.5,3.2,3.09,0.09,318.0,26.6528,-81.8654
8/19/2019,11:37:50,EDT,29.921,394.7,3.9,7.5,3.14,3.13,0.1,317.8,26.6528,-81.8654
8/19/2019,11:37:55,EDT,29.931,395.1,3.92,7.51,3.08,3.15,0.09,317.5,26.6528,-81.8653
8/19/2019,11:38:00,EDT,29.937,395.4,3.94,7.51,3.06,3.14,0.07,317.3,26.6528,-81.8652
8/19/2019,11:38:05,EDT,29.935,395.5,3.96,7.51,3.02,3.14,0.05,317.2,26.6528,-81.8651
8/19/2019,11:38:10,EDT,29.928,395.7,3.97,7.52,3.02,3.12,0.05,317.2,26.6528,-81.865
8/19/2019,11:38:15,EDT,29.926,396,3.98,7.52,3.01,3.15,0.07,317.1,26.6528,-81.865
8/19/2019,11:38:20,EDT,29.928,396.4,3.99,7.52,3.01,3.16,0.06,317.1,26.6528,-81.8649
8/19/2019,11:38:25,EDT,29.925,396.6,4,7.52,2.96,3.15,0.04,316.9,26.6528,-81.8648
8/19/2019,11:38:30,EDT,29.918,396.7,4.01,7.53,2.92,3.12,0.06,316.8,26.6528,-81.8647
8/19/2019,11:38:35,EDT,29.916,397,4.02,7.53,2.89,3.1,0.05,316.7,26.6528,-81.8646
8/19/2019,11:38:40,EDT,29.919,397.3,4.03,7.53,2.9,3.12,0.06,316.7,26.6528,-81.8645
8/19/2019,11:38:45,EDT,29.925,397.6,4.04,7.53,2.91,3.15,0.09,316.7,26.6528,-81.8644
8/19/2019,11:38:50,EDT,29.931,398,4.04,7.53,2.9,3.15,0.09,316.5,26.6528,-81.8644
8/19/2019,11:38:55,EDT,29.938,398.3,4.06,7.54,2.84,3.13,0.07,316.2,26.6528,-81.8643
8/19/2019,11:39:00,EDT,29.945,398.5,4.07,7.54,2.79,3.11,0.07,315.8,26.6528,-81.8642
8/19/2019,11:39:05,EDT,29.96,398.9,4.08,7.54,2.75,3.13,0.05,315.4,26.6528,-81.8641
8/19/2019,11:39:10,EDT,29.974,399.4,4.1,7.55,2.75,3.13,0.04,315.4,26.6528,-81.864
8/19/2019,11:39:15,EDT,29.977,399.7,4.11,7.55,2.73,3.1,0.09,315.3,26.6528,-81.8639
8/19/2019,11:39:20,EDT,29.979,400.1,4.12,7.55,2.69,3.08,0.07,315.1,26.6529,-81.8639
8/19/2019,11:39:25,EDT,29.984,400.5,4.13,7.55,2.68,3.08,0.06,315.1,26.6529,-81.8638
8/19/2019,11:39:30,EDT,29.983,400.8,4.14,7.56,2.66,3.09,0.06,315.0,26.6529,-81.8637
8/19/2019,11:39:35,EDT,29.998,401.2,4.14,7.56,2.65,3.1,0.04,314.8,26.6529,-81.8636
8/19/2019,11:39:40,EDT,30.051,402.6,4.15,7.56,2.62,3.05,0.05,314.4,26.6529,-81.8635
8/19/2019,11:39:45,EDT,30.12,404.4,4.18,7.56,2.56,3,0.05,313.9,26.6529,-81.8634
8/19/2019,11:39:50,EDT,30.135,405.6,4.2,7.57,2.54,3.04,0.02,313.4,26.6529,-81.8634
8/19/2019,11:39:55,EDT,30.123,406,4.21,7.57,2.53,3.05,0,313.0,26.6529,-81.8633
8/19/2019,11:40:00,EDT,30.101,406.2,4.22,7.58,2.65,3.03,0,312.9,26.6529,-81.8632
8/19/2019,11:40:05,EDT,30.072,406.2,4.23,7.58,2.84,3.01,0.01,313.0,26.6529,-81.8631
8/19/2019,11:40:10,EDT,30.034,406,4.24,7.58,3.05,2.99,0.02,313.0,26.6529,-81.863
8/19/2019,11:40:15,EDT,30.007,405.8,4.25,7.58,3.14,3.02,0.03,312.9,26.6529,-81.8629
8/19/2019,11:40:20,EDT,29.982,405.6,4.24,7.58,3.14,3.02,0.06,313.1,26.6529,-81.8628
8/19/2019,11:40:25,EDT,29.956,405.5,4.23,7.58,3.12,3.05,0.07,313.3,26.6529,-81.8628
8/19/2019,11:40:30,EDT,29.93,405.4,4.22,7.58,3.11,3.07,0.08,313.5,26.6529,-81.8627
8/19/2019,11:40:35,EDT,29.913,405.4,4.21,7.58,3.07,3.04,0.05,313.7,26.6529,-81.8626
8/19/2019,11:40:40,EDT,29.898,405.4,4.2,7.58,3.07,3.03,0.05,313.8,26.6529,-81.8625
8/19/2019,11:40:45,EDT,29.895,405.7,4.2,7.58,3.07,3.01,0.04,313.8,26.6529,-81.8624
8/19/2019,11:40:50,EDT,29.904,406,4.2,7.58,3.08,3.01,0.07,313.8,26.6529,-81.8623
8/19/2019,11:40:55,EDT,29.914,406.2,4.2,7.58,3.03,3.01,0.07,313.5,26.653,-81.8623
8/19/2019,11:41:00,EDT,29.915,406.3,4.2,7.58,2.96,3.03,0.06,313.2,26.653,-81.8622
8/19/2019,11:41:05,EDT,29.904,406.4,4.2,7.58,2.93,3.05,0.05,313.4,26.653,-81.8621
8/19/2019,11:41:10,EDT,29.892,406.5,4.19,7.58,2.92,3.03,0.03,313.6,26.653,-81.862
8/19/2019,11:41:15,EDT,29.88,406.4,4.19,7.58,2.93,3.05,0.06,314.0,26.653,-81.8619
8/19/2019,11:41:20,EDT,29.873,406.3,4.19,7.58,2.91,3.04,0.07,314.1,26.6531,-81.8618
8/19/2019,11:41:25,EDT,29.861,406.2,4.19,7.58,2.88,3.02,0.07,314.2,26.6531,-81.8617
8/19/2019,11:41:30,EDT,29.843,406.1,4.19,7.58,2.88,3.02,0.06,314.4,26.6531,-81.8617
8/19/2019,11:41:35,EDT,29.818,406,4.18,7.58,2.91,3.03,0.04,314.7,26.6531,-81.8616
8/19/2019,11:41:40,EDT,29.788,406,4.18,7.58,2.92,3.04,0.02,314.9,26.6531,-81.8615
8/19/2019,11:41:45,EDT,29.755,405.9,4.17,7.58,2.9,3.07,0.01,315.1,26.6531,-81.8614
8/19/2019,11:41:50,EDT,29.72,405.7,4.16,7.58,2.9,3.05,0.03,315.3,26.6532,-81.8613
8/19/2019,11:41:55,EDT,29.685,405.6,4.15,7.58,2.9,3.02,0.05,315.6,26.6532,-81.8612
8/19/2019,11:42:00,EDT,29.653,405.5,4.14,7.58,2.93,3.03,0.07,316.0,26.6532,-81.8611
8/19/2019,11:42:05,EDT,29.624,405.3,4.13,7.58,2.93,3.08,0.04,316.2,26.6532,-81.8611
8/19/2019,11:42:10,EDT,29.603,405.3,4.12,7.58,2.95,3.11,0.05,316.4,26.6532,-81.861
8/19/2019,11:42:15,EDT,29.587,405.5,4.12,7.58,2.98,3.07,0.05,316.5,26.6532,-81.8609
8/19/2019,11:42:20,EDT,29.577,405.7,4.11,7.57,3.03,3.03,0.05,316.2,26.6532,-81.8608
8/19/2019,11:42:25,EDT,29.567,406.1,4.1,7.57,3.06,3.02,0.06,315.9,26.6532,-81.8607
8/19/2019,11:42:35,EDT,29.528,406.9,4.09,7.57,3.12,2.98,0.05,315.5,26.6532,-81.8605
